"REF_DATE","GEO","DGUID","Products and product groups","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2011-02","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","97.0","","","","1"
"2011-03","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","96.4","","","","1"
"2011-04","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","96.8","","","","1"
"2011-05","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","96.2","","","","1"
"2011-06","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","98.1","","","","1"
"2011-07","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","98.4","","","","1"
"2011-08","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","99.0","","","","1"
"2011-09","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","99.2","","","","1"
"2011-10","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","100.5","","","","1"
"2011-11","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","102.0","","","","1"
"2011-12","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","98.7","","","","1"
"2012-01","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","98.2","","","","1"
"2012-02","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","95.9","","","","1"
"2012-03","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","98.6","","","","1"
"2012-04","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","101.1","","","","1"
"2012-05","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","101.1","","","","1"
"2012-06","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","99.5","","","","1"
"2012-07","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","98.9","","","","1"
"2012-08","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","97.2","","","","1"
"2012-09","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","99.6","","","","1"
"2012-10","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","101.7","","","","1"
"2012-11","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","103.3","","","","1"
"2012-12","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","101.4","","","","1"
"2013-01","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","101.1","","","","1"
"2013-02","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","99.6","","","","1"
"2013-03","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","100.0","","","","1"
"2013-04","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","102.0","","","","1"
"2013-05","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","101.1","","","","1"
"2013-06","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","100.6","","","","1"
"2013-07","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","99.0","","","","1"
"2013-08","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","99.7","","","","1"
"2013-09","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","99.7","","","","1"
"2013-10","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","101.9","","","","1"
"2013-11","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","102.2","","","","1"
"2013-12","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","99.7","","","","1"
"2014-01","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","99.5","","","","1"
"2014-02","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","99.6","","","","1"
"2014-03","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","102.2","","","","1"
"2014-04","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","101.8","","","","1"
"2014-05","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","100.5","","","","1"
"2014-06","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","100.1","","","","1"
"2014-07","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","99.5","","","","1"
"2014-08","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","99.9","","","","1"
"2014-09","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","100.1","","","","1"
"2014-10","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","99.1","","","","1"
"2014-11","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","98.0","","","","1"
"2014-12","Yellowknife, Northwest Territories","2011A00056106023","Clothing and footwear","2002=100","17","units","0","v41692775","30.139","98.5","","","","1"
