"REF_DATE","GEO","DGUID","Labour force characteristics","Sex","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017-02","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","10.8","","","","1"
"2017-03","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","11.0","","","","1"
"2017-04","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","12.1","","","","1"
"2017-05","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","7.4","","","","1"
"2017-06","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","6.4","","","","1"
"2017-07","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","8.9","","","","1"
"2017-08","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","7.7","","","","1"
"2017-09","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","7.4","","","","1"
"2017-10","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","9.1","","","","1"
"2017-11","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","9.3","","","","1"
"2017-12","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","9.9","","","","1"
"2018-01","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","12.4","","","","1"
"2018-02","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","11.8","","","","1"
"2018-03","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","11.6","","","","1"
"2018-04","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","13.8","","","","1"
"2018-05","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","6.8","","","","1"
"2018-06","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","5.5","","","","1"
"2018-07","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","8.0","","","","1"
"2018-08","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","7.4","","","","1"
"2018-09","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","6.0","","","","1"
"2018-10","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","6.0","","","","1"
"2018-11","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","8.2","","","","1"
"2018-12","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","9.6","","","","1"
"2019-01","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","11.2","","","","1"
"2019-02","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","12.3","","","","1"
"2019-03","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","10.5","","","","1"
"2019-04","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","11.6","","","","1"
"2019-05","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","6.4","","","","1"
"2019-06","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","5.7","","","","1"
"2019-07","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","7.2","","","","1"
"2019-08","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","7.5","","","","1"
"2019-09","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","5.7","","","","1"
"2019-10","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","6.6","","","","1"
"2019-11","Prince Edward Island","2016A000211","Unemployment rate","Both sexes","25 years and over","Percentage","242","units","0","v2092448","3.8.1.3","7.4","","","","1"
