"REF_DATE","GEO","DGUID","North American Industry Classification System (NAICS)","Adjustments","Release","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2013-10","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2013-11","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2013-12","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2014-01","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2014-02","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2014-03","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2014-04","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2014-05","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2014-06","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2014-07","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2014-08","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2014-09","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2014-10","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2014-11","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2014-12","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2015-01","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2015-02","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2015-03","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2015-04","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2015-05","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2015-06","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2015-07","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2015-08","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2015-09","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2015-10","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2015-11","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2015-12","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2016-01","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2016-02","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2016-03","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2016-04","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2016-05","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2016-06","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2016-07","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2016-08","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2016-09","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2016-10","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2016-11","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2016-12","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2017-01","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2017-02","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2017-03","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2017-04","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2017-05","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2017-06","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2017-07","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2017-08","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2017-09","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2017-10","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2017-11","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2017-12","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2018-01","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2018-02","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2018-03","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2018-04","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2018-05","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2018-06","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2018-07","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2018-08","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2018-09","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2018-10","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2018-11","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2018-12","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2019-01","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2019-02","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2019-03","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2019-04","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2019-05","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2019-06","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2019-07","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2019-08","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2019-09","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2019-10","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2019-11","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2019-12","Northwest Territories","2016A000261","Shoe stores [4482]","Unadjusted","September 23, 2021","Dollars","81","thousands","3","v1283121581","16.23.1.79","","..","","","0"
"2009-01","Nunavut","2016A000262","Clothing stores [4481]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300175246","17.22.1.83","","..","","","0"
"2009-02","Nunavut","2016A000262","Clothing stores [4481]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300175246","17.22.1.83","","..","","","0"
"2009-03","Nunavut","2016A000262","Clothing stores [4481]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300175246","17.22.1.83","","..","","","0"
"2009-04","Nunavut","2016A000262","Clothing stores [4481]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300175246","17.22.1.83","","..","","","0"
"2009-05","Nunavut","2016A000262","Clothing stores [4481]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300175246","17.22.1.83","","..","","","0"
"2009-06","Nunavut","2016A000262","Clothing stores [4481]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300175246","17.22.1.83","","..","","","0"
"2009-07","Nunavut","2016A000262","Clothing stores [4481]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300175246","17.22.1.83","","..","","","0"
"2009-08","Nunavut","2016A000262","Clothing stores [4481]","Unadjusted","January 21, 2022","Dollars","81","thousands","3","v1300175246","17.22.1.83","","..","","","0"
